,series,right,title,cover,metadata
0,X-Men,(March 2002),The Uncanny X-Men #403,./covers/The Uncanny X-Men #403.jpg,"{'pencils': 'Ariel Olivetti', 'inks': 'Ariel Olivetti', 'colors': 'Ariel Olivetti', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Banshee; Jubilee; Husk; Blob; Avalanche'}"
0,Ultimate X-Men,(June 2002),Ultimate X-Men #17,./covers/Ultimate X-Men #17.jpg,"{'pencils': 'Adam Kubert (signed)', 'colors': 'Richard Isanove (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Beast'}"
0,X-Men,(June 2002),X-Men Unlimited #34,./covers/X-Men Unlimited #34.jpg,"{'pencils': 'Christina Chen (signed); [as Udon] (signed)', 'inks': 'Christina Chen (signed); [as Udon] (signed)', 'colors': '? [as Udon] (signed)', 'genre': 'superhero', 'characters': 'Jubilee'}"
0,Ultimate X-Men,(November 2002),Ultimate X-Men #22,./covers/Ultimate X-Men #22.jpg,"{'pencils': 'Adam Kubert', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Marvel Girl'}"
0,X-Men,(June 2003),X-Men Unlimited #46,./covers/X-Men Unlimited #46.jpg,"{'pencils': 'David Finch', 'inks': 'David Finch (?)', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine'}"
0,X-Men,(June 2004),X-Men Unlimited #2,./covers/X-Men Unlimited #2.jpg,"{'pencils': 'Pat Lee', 'inks': 'Pat Lee; Rob Armstrong; James (?)', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Bishop'}"
0,X-Men,(April 1982),The Uncanny X-Men #156,./covers/The Uncanny X-Men #156.jpg,"{'pencils': 'Dave Cockrum (signed)', 'inks': 'Bob Wiacek (signed)', 'colors': '?', 'letters': 'Jim Novak', 'genre': 'superhero', 'characters': ""Corsair; Hepzibah; Raza; Ch'od; Cyclops; Storm"", 'reprints': 'in  Essential X-Men (Marvel, 1996 series) #3 (July 1998)  in  Marvel Masterworks: The Uncanny X-Men (Marvel, 2003 series) #7 [Regular Edition] ([January] 2011)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #3 - Vs. Magneto (Noviembre 2012)'}"
0,X-Men,(November 1982),The Uncanny X-Men #163,./covers/The Uncanny X-Men #163.jpg,"{'pencils': 'Dave Cockrum (signed)', 'inks': 'Dave Cockrum (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Kitty Pryde; Brood', 'reprints': 'in  X-Men Classic (Marvel, 1990 series) #67 (January 1992)  in  Essential X-Men (Marvel, 1996 series) #4 (May 2001)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #4 - Desde las Cenizas (Agosto 2015)'}"
0,X-Men,(January 1984),The Uncanny X-Men #177,./covers/The Uncanny X-Men #177.jpg,"{'pencils': 'John Romita, Jr. (signed)', 'inks': 'John Romita, Jr. (signed)', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Wolverine; Kitty Pryde', 'reprints': 'in  Gli Incredibili X-Men (Edizioni Star Comics, 1990 series) #7 (Gennaio 1991)  in  X-Men Classic (Marvel, 1990 series) #81 (March 1993)  in  Essential X-Men (Marvel, 1996 series) #4 (May 2001)'}"
0,X-Men,(May 1986),The Uncanny X-Men #205,./covers/The Uncanny X-Men #205.jpg,"{'pencils': 'Barry Windsor-Smith', 'inks': 'Barry Windsor-Smith', 'colors': '?', 'genre': 'superhero', 'characters': 'Wolverine', 'reprints': 'in  Gli Incredibili X-Men (Edizioni Star Comics, 1990 series) #19 (Febbraio 1992)  in  Arma-X (Planeta DeAgostini, 1992 series) #2 (Junio 1992)  in  X-Men Classic (Marvel, 1990 series) #109 (July 1995)  in  Best of Wolverine (Marvel, 2004 series) #1 (2004)  in  Essential X-Men (Marvel, 1996 series) #6 (2005)  in  Marvel Visionaries: Chris Claremont (Marvel, 2005 series)  (2005)  in  X-Men: Lifedeath (Marvel, 2011 series)  (2011),  (2011)  in  Marvel mutanter (SatellitFörlaget, 1989 series) #4/1989'}"
0,X-Men,(October 1993),The Uncanny X-Men #305,./covers/The Uncanny X-Men #305.jpg,"{'pencils': 'Jan Duursema', 'inks': 'Richard Bennett', 'colors': '?', 'genre': 'superhero', 'characters': 'Rogue; Bishop'}"
