,series,right,title,cover,metadata
0,X-Men,(April 2017),All-New X-Men #18 [Incentive Stephane Roux 'IVX' Variant],nan,"{'pencils': 'Mark Bagley (signed)', 'inks': 'Andrew Hennessy (signed)', 'colors': 'Nolan Woodard (signed)', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Cyclops [Scott Summers] (teenager); Cyclops [Scott Summers] (adult)'}"
0,X-Men,(May 2017),X-Men Prime #1 [Todd Nauck 'Stan Lee Box' Color Exclusive],nan,"{'pencils': 'Ardian Syaf; Jay Leisten', 'inks': 'Ardian Syaf; Jay Leisten', 'colors': 'Laura Martin', 'genre': 'superhero', 'characters': 'Kitty Pryde; Nightcrawler [Kurt Wagner]; Storm [Ororo Munroe]; Beast [Henry McCoy]; Jubilee [Jubilation Lee]; Marvel Girl [Jean Grey]; Old Man Logan [James ""Logan"" Howlett]; Prestige [Rachel Summers]; Cyclops [Scott Summers]; Wolverine [Laura Kinney]; Colossus [Piotr Rasputin]; Iceman [Bobby Drake]; Sabretooth [Victor Creed]; Angel [Warren Worthington III]'}"
0,X-Men,(May 2017),X-Men Prime #1 [KRS Comics / WonderCon Exclusive Tyler Kirkham Black and White],nan,"{'pencils': 'Ardian Syaf; Jay Leisten', 'inks': 'Ardian Syaf; Jay Leisten', 'colors': 'Laura Martin', 'genre': 'superhero', 'characters': 'Kitty Pryde; Nightcrawler [Kurt Wagner]; Storm [Ororo Munroe]; Beast [Henry McCoy]; Jubilee [Jubilation Lee]; Marvel Girl [Jean Grey]; Old Man Logan [James ""Logan"" Howlett]; Prestige [Rachel Summers]; Cyclops [Scott Summers]; Wolverine [Laura Kinney]; Colossus [Piotr Rasputin]; Iceman [Bobby Drake]; Sabretooth [Victor Creed]; Angel [Warren Worthington III]'}"
0,X-Men,(May 2017),X-Men Prime #1 [C2E2 Diamond Retailer Exclusive Ardian Syaf Black and White],nan,"{'pencils': 'Ardian Syaf; Jay Leisten', 'inks': 'Ardian Syaf; Jay Leisten', 'colors': 'Laura Martin', 'genre': 'superhero', 'characters': 'Kitty Pryde; Nightcrawler [Kurt Wagner]; Storm [Ororo Munroe]; Beast [Henry McCoy]; Jubilee [Jubilation Lee]; Marvel Girl [Jean Grey]; Old Man Logan [James ""Logan"" Howlett]; Prestige [Rachel Summers]; Cyclops [Scott Summers]; Wolverine [Laura Kinney]; Colossus [Piotr Rasputin]; Iceman [Bobby Drake]; Sabretooth [Victor Creed]; Angel [Warren Worthington III]'}"
0,X-Men,(April 2016),All-New X-Men #4 [Incentive June Brigman Classic Variant],./covers/All-New X-Men #4 [Incentive June Brigman Classic Variant].jpg,"{'pencils': 'June Brigman', 'inks': 'Tom Palmer', 'colors': 'Rachelle Rosenberg', 'genre': 'superhero'}"
0,X-Men,(November 2011),Ultimate Comics X-Men #1 [Direct Market Variant by Angel Medina & Juan Vlasco],./covers/Ultimate Comics X-Men #1 [Direct Market Variant by Angel Medina & Juan Vlasco].jpg,"{'pencils': 'Paco Medina [as PM!] (signed)', 'inks': 'Juan Vlasco (signed)', 'colors': 'Marte Gracia (signed)', 'genre': 'superhero'}"
0,Avengers,(September 2017),Uncanny Avengers #25 [Incentive Jim Lee 'X-Men Trading Card' Variant (Rogue)],./covers/Uncanny Avengers #25 [Incentive Jim Lee 'X-Men Trading Card' Variant (Rogue)].jpg,"{'pencils': 'R.B. Silva (signed)', 'inks': 'R.B. Silva (signed)', 'colors': 'Jesus Aburtov (signed)', 'genre': 'superhero', 'characters': 'Rogue [Anna Marie Raven]; Doctor Voodoo [Jericho Drumm]'}"
0,Avengers,(September 2017),Avengers #9 [Incentive Jim Lee 'X-Men Trading Card' Variant (Mystique)],./covers/Avengers #9 [Incentive Jim Lee 'X-Men Trading Card' Variant (Mystique)].jpg,"{'pencils': 'Alex Ross (painted)', 'inks': 'Alex Ross (painted)', 'colors': 'Alex Ross (painted)', 'genre': 'superhero', 'characters': 'Thor [Jane Foster]'}"
0,Avengers; X-Men,(January 2015),Avengers & X-Men: Axis #5 [Sara Pichelli Young Guns Variant],./covers/Avengers & X-Men: Axis #5 [Sara Pichelli Young Guns Variant].jpg,"{'pencils': 'Jim Cheung', 'inks': 'Jim Cheung', 'colors': 'Justin Ponsor', 'genre': 'superhero', 'characters': 'Storm; Thor; Iron Man; Luke Cage; Deadpool; Medusa; Red Onslaught; Loki; Hobgoblin; Sabretooth; Doctor Doom; Carnage'}"
0,X-Men,(January 2013),All-New X-Men #1 [Mile High Comics Variant Cover by Salvador Larroca],./covers/All-New X-Men #1 [Mile High Comics Variant Cover by Salvador Larroca].jpg,"{'pencils': 'Salvador Larroca (signed)', 'inks': 'Salvador Larroca (signed)', 'colors': ""Frank D'Armata (signed)"", 'characters': 'Original X-men', 'reprints': 'in  La Nueva Patrulla-X (Panini España, 2013 series) #1 (Mayo 2013)  in  All New X-Men (Standaard Uitgeverij, 2015 series) #1 (2015)  in  X-Men (Panini France, 2013 series) #3'}"
