,series,right,title,cover,metadata
0,X-Men,(October 2009),The Uncanny X-Men #514 [Dodson Cover],./covers/The Uncanny X-Men #514 [Dodson Cover].jpg,"{'pencils': 'Terry Dodson (signed)', 'inks': 'Rachel Dodson (signed)', 'colors': 'Justin Ponsor', 'genre': 'superhero', 'characters': 'Dark X-Men [Emma Frost; Cloak [Tyrone Johnson]; Dagger [Tandy Bowen]; Namor; Wolverine [Daken Akihiro]]', 'reprints': 'in  Essential X-Men (Panini UK, 2010 series) #16 (April 2011)  in  Los Increíbles Hombres X, Uncanny X-Men (Editorial Televisa, 2009 series) #18'}"
0,X-Men,(October 2009),The Uncanny X-Men #514 [Bianchi Cover],./covers/The Uncanny X-Men #514 [Bianchi Cover].jpg,"{'pencils': 'Simone Bianchi (signed)', 'inks': 'Simone Bianchi (signed); Andrea Silvestri (signed)', 'colors': 'Simone Peruzzi (signed)', 'genre': 'superhero', 'characters': 'X-23 [Laura Kinney]; Hawkeye [Bullseye]'}"
0,X-Men,(October 1990),X-Men Classic #52 [Direct Edition],./covers/X-Men Classic #52 [Direct Edition].jpg,"{'pencils': 'Steve Lightle (signed)', 'inks': 'Steve Lightle (signed)', 'colors': '?', 'genre': 'superhero', 'characters': 'Spider-Woman [Jessica Drew]; Kitty Pryde; Caliban'}"
0,X-Men,(March 1991),X-Men Classic #57 [Direct Edition],./covers/X-Men Classic #57 [Direct Edition].jpg,"{'pencils': 'Mike Mignola (signed)', 'inks': 'P. Craig Russell [as PCR] (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': '[Pirate Kitty; Colossus [The True Love]; The Genie [Storm]; The Fiend With No Name [Wolverine]'}"
0,X-Men,(May 1991),X-Men Classic #59 [Direct Edition],./covers/X-Men Classic #59 [Direct Edition].jpg,"{'pencils': 'Mike Mignola (signed)', 'inks': 'Mike Mignola (signed)', 'colors': '?', 'letters': '?', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Wolverine; Colossus]; Tigra; Corsair; Brood'}"
0,X-Men,(October 1991),X-Men Classic #64 [Direct Edition],./covers/X-Men Classic #64 [Direct Edition].jpg,"{'pencils': 'Mike Mignola (signed)', 'inks': 'Mike Mignola (signed)', 'colors': '?', 'genre': 'superhero', 'characters': ""Wolverine; S'ym""}"
0,X-Men,(February 1995),X-Men: The Early Years #10,./covers/X-Men: The Early Years #10.jpg,"{'pencils': 'Lee Weeks (signed)', 'inks': 'Lee Weeks (signed)', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'The X-Men [Angel [Warren Worthington III]; Iceman [Bobby Drake]; Marvel Girl [Jean Grey]; Beast [Hank McCoy]; Cyclops [Scott Summers]]; Ka-Zar [Kevin Plunder]; Zabu'}"
0,X-Men,(May 1995),X-Men: The Early Years #13,./covers/X-Men: The Early Years #13.jpg,"{'pencils': 'Ken Lashley [as KWL] (signed)', 'inks': 'Tom Wegrzyn (signed)', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Juggernaut'}"
0,X-Men,(September 1994),X-Men: The Early Years #5,./covers/X-Men: The Early Years #5.jpg,"{'pencils': 'Tim Sale', 'inks': 'Tim Sale', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Angel; Magneto'}"
0,X-Men,(June 1994),X-Men: The Early Years #2,./covers/X-Men: The Early Years #2.jpg,"{'pencils': 'Mike Parobeck', 'inks': '?', 'colors': '?', 'genre': 'superhero', 'characters': 'Cyclops; Marvel Girl [Jean Grey]; Angel; Iceman; Beast; Vanisher'}"
0,X-Men,(September 1995),X-Men Adventures [III] #7,./covers/X-Men Adventures [III] #7.jpg,"{'pencils': 'Bryan Hitch', 'inks': 'Bryan Hitch', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Phoenix [Jean Grey]'}"
0,X-Men; Fantastic Four,(June 2005),X-Men / Fantastic Four #5,nan,"{'pencils': 'Pat Lee', 'inks': 'Pat Lee', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'X-Men [Cyclops; Emma Frost [White Queen]; Storm; Wolverine; Nightcrawler; Gambit; Beast]; Fantastic Four [Mr. Fantastic; Invisible Woman; Human Torch [Johnny Storm]; The Thing]'}"
0,X-Men,(February 1983),Special Edition X-Men #1,./covers/Special Edition X-Men #1.jpg,"{'pencils': 'Dave Cockrum (signed)', 'inks': 'Dave Cockrum (signed)', 'colors': '?', 'letters': 'Ron Zalme', 'genre': 'superhero', 'characters': 'Storm; Banshee; Wolverine; Colossus; Nightcrawler; Thunderbird [John Proudstar]; Cyclops; Sunfire; Marvel Girl [Jean Grey]; Havok; Polaris [Lorna Dane]; Iceman; Angel; Krakoa; Kitty Pryde; Illyana Rasputin [Magik]', 'reprints': 'in  Marvel-Comic-Sonderheft (Condor, 1980 series) #15 (1983)  in  Marvel Gold. La Imposible Patrulla-X (Panini España, 2011 series) #4 - Desde las Cenizas (Agosto 2015)'}"
0,X-Men,(November 1995),Uncanny X-Men '95 #1,./covers/Uncanny X-Men '95 #1.jpg,"{'pencils': 'Jeff Matsuda', 'inks': 'Dan Panosian', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Wolverine; Cannonball; Husk [Paige Guthrie]; Storm; Bishop; Nimrod Sentinels', 'reprints': 'in  Gli Incredibili X-Men (Marvel Italia, 1994 series) #80 (Febbraio 1997)  in  X-Men: The Road to Onslaught (Marvel, 2014 series) #2 ([June] 2014)'}"
0,X-Men,(September 1993),X-Men Adventures #11 [Direct Edition],./covers/X-Men Adventures #11 [Direct Edition].jpg,"{'pencils': 'Andrew Wildman', 'inks': 'Andrew Wildman', 'colors': '?', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Cyclops; Jean Grey; Rogue; Cable; Apocalypse'}"
0,X-Men,(November 1993),X-Men Adventures #13 [Direct Edition],./covers/X-Men Adventures #13 [Direct Edition].jpg,"{'pencils': 'Andrew Wildman (signed)', 'inks': 'Andrew Wildman (signed)', 'colors': '?', 'letters': 'typeset', 'genre': 'superhero', 'characters': 'Wolverine; Bishop'}"
0,X-Men,(March 2007),X-Men: First Class #5,./covers/X-Men: First Class #5.jpg,"{'pencils': 'Marko Djurdjevic (Painted)', 'inks': 'Marko Djurdjevic (Painted)', 'colors': 'Marko Djurdjevic (Painted)', 'letters': 'Typeset', 'genre': 'superhero', 'characters': 'Iceman; Angel; Thor', 'reprints': 'in  Marvel Two-In-One (Marvel, 2007 series) #5 (January 2008)'}"
0,X-Men,(August 2000),X-Men Movie Prequel: Rogue,./covers/X-Men Movie Prequel: Rogue.jpg,"{'pencils': 'Alan Evans', 'inks': 'Rob Nikolakakis', 'colors': 'Atomic Paintbrush', 'genre': 'superhero', 'characters': 'Rogue'}"
